Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-20;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode normale;2433
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode normale;3014
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode normale;3568
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode normale;3935
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;04 jours;Periode normale;4037
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;05 jours;Periode normale;4268
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;06 jours;Periode normale;4369
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;07 jours;Periode normale;4454
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;08 jours;Periode normale;4454
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;09 jours;Periode normale;4760
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;10 jours;Periode normale;4883
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;11 jours;Periode normale;4997
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;12 jours;Periode normale;4997
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;13 jours;Periode normale;4997
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;14 jours;Periode normale;4997
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;01 jours;Periode normale;136
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;02 jours;Periode normale;260
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;03 jours;Periode normale;402
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;04 jours;Periode normale;416
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;05 jours;Periode normale;482
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;06 jours;Periode normale;521
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;07 jours;Periode normale;521
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;08 jours;Periode normale;521
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;09 jours;Periode normale;540
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;10 jours;Periode normale;540
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;11 jours;Periode normale;573
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;12 jours;Periode normale;573
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;13 jours;Periode normale;573
2017-05-20;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;14 jours;Periode normale;573
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;01 jours;Periode normale;312
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;02 jours;Periode normale;415
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;03 jours;Periode normale;452
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;04 jours;Periode normale;487
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;05 jours;Periode normale;548
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;06 jours;Periode normale;548
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;07 jours;Periode normale;578
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;08 jours;Periode normale;578
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;09 jours;Periode normale;578
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;10 jours;Periode normale;646
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;11 jours;Periode normale;736
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;12 jours;Periode normale;736
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;13 jours;Periode normale;736
2017-05-20;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;14 jours;Periode normale;736
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;01 jours;Periode normale;212
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;02 jours;Periode normale;280
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;03 jours;Periode normale;316
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;04 jours;Periode normale;378
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;05 jours;Periode normale;393
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;06 jours;Periode normale;393
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;07 jours;Periode normale;451
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;08 jours;Periode normale;451
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;09 jours;Periode normale;451
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;10 jours;Periode normale;490
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;11 jours;Periode normale;522
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;12 jours;Periode normale;522
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;13 jours;Periode normale;522
2017-05-20;Samedi;Zone FIMU;NR;NR;Resident;14 jours;Periode normale;522
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;01 jours;Periode normale;2120
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;02 jours;Periode normale;4207
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;03 jours;Periode normale;5510
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;04 jours;Periode normale;6532
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;05 jours;Periode normale;7727
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;06 jours;Periode normale;8433
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;07 jours;Periode normale;8834
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;08 jours;Periode normale;8834
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;09 jours;Periode normale;9723
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;10 jours;Periode normale;10700
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;11 jours;Periode normale;11590
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;12 jours;Periode normale;11590
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;13 jours;Periode normale;11590
2017-05-20;Samedi;Zone FIMU;NR;NR;Touriste Français;14 jours;Periode normale;11590
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;01 jours;Periode normale;1841
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;02 jours;Periode normale;2930
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;03 jours;Periode normale;3640
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;04 jours;Periode normale;4272
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;05 jours;Periode normale;4683
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;06 jours;Periode normale;5023
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;07 jours;Periode normale;5278
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;08 jours;Periode normale;5278
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;09 jours;Periode normale;5877
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;10 jours;Periode normale;6125
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;11 jours;Periode normale;6375
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;12 jours;Periode normale;6375
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;13 jours;Periode normale;6375
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Resident;14 jours;Periode normale;6375
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;01 jours;Periode normale;410
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;02 jours;Periode normale;585
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;03 jours;Periode normale;724
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;04 jours;Periode normale;1008
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;05 jours;Periode normale;1069
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;06 jours;Periode normale;1149
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;07 jours;Periode normale;1361
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;08 jours;Periode normale;1361
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;09 jours;Periode normale;1538
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;10 jours;Periode normale;1640
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;11 jours;Periode normale;1715
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;12 jours;Periode normale;1715
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;13 jours;Periode normale;1715
2017-05-20;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;14 jours;Periode normale;1715
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;01 jours;Periode normale;181
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;02 jours;Periode normale;474
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;03 jours;Periode normale;640
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;04 jours;Periode normale;742
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;05 jours;Periode normale;841
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;06 jours;Periode normale;1015
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;07 jours;Periode normale;1107
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;08 jours;Periode normale;1107
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;09 jours;Periode normale;1218
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;10 jours;Periode normale;1398
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;11 jours;Periode normale;1526
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;12 jours;Periode normale;1526
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;13 jours;Periode normale;1526
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;14 jours;Periode normale;1526
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;01 jours;Periode normale;960
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;02 jours;Periode normale;1809
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;03 jours;Periode normale;2377
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;04 jours;Periode normale;2902
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;05 jours;Periode normale;3333
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;06 jours;Periode normale;3625
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;07 jours;Periode normale;3905
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;08 jours;Periode normale;3905
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;09 jours;Periode normale;4396
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;10 jours;Periode normale;4750
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;11 jours;Periode normale;5166
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;12 jours;Periode normale;5166
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;13 jours;Periode normale;5166
2017-05-20;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;14 jours;Periode normale;5166
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;01 jours;Periode normale;298
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;02 jours;Periode normale;813
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;03 jours;Periode normale;1180
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;04 jours;Periode normale;1343
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;05 jours;Periode normale;1690
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode normale;1894
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode normale;1961
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode normale;1961
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode normale;2307
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode normale;2573
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode normale;2757
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode normale;2757
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode normale;2757
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode normale;2757
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode normale;352
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode normale;494
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode normale;650
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode normale;733
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode normale;869
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode normale;1018
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode normale;1168
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode normale;1168
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode normale;1232
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode normale;1406
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode normale;1525
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode normale;1525
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode normale;1525
2017-05-20;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode normale;1525
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode normale;1208
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode normale;2047
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode normale;2590
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode normale;2973
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode normale;3289
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode normale;3540
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode normale;3714
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode normale;3714
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode normale;3946
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode normale;4154
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode normale;4214
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode normale;4214
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode normale;4214
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode normale;4214
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode normale;123
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode normale;151
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode normale;243
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode normale;327
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode normale;365
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode normale;391
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode normale;446
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode normale;446
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode normale;498
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode normale;509
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode normale;585
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode normale;585
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode normale;585
2017-05-20;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode normale;585
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;01 jours;Periode normale;199
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;02 jours;Periode normale;313
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;03 jours;Periode normale;560
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;04 jours;Periode normale;714
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;05 jours;Periode normale;835
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;06 jours;Periode normale;969
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;07 jours;Periode normale;1056
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;08 jours;Periode normale;1102
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;09 jours;Periode normale;1102
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;10 jours;Periode normale;1208
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;11 jours;Periode normale;1326
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;12 jours;Periode normale;1433
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;13 jours;Periode normale;1433
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Resident;14 jours;Periode normale;1433
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Touriste Français;01 jours;Periode normale;199
2017-05-21;Dimanche;Zone FIMU;CSP en croissance;NR;Touriste Français;02 jours;Periode normale;313
