Date;JourDeLaSemaine;ZoneAnalyse;Genre;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-13;Samedi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;93262
2017-05-13;Samedi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;93262
2017-05-13;Samedi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;93262
2017-05-13;Samedi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;93262
2017-05-14;Dimanche;Zone FIMU;F;Resident;01 jours;Periode normale;5483
2017-05-14;Dimanche;Zone FIMU;F;Resident;02 jours;Periode normale;5483
2017-05-14;Dimanche;Zone FIMU;F;Resident;03 jours;Periode normale;10364
2017-05-14;Dimanche;Zone FIMU;F;Resident;04 jours;Periode normale;12985
2017-05-14;Dimanche;Zone FIMU;F;Resident;05 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;06 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;07 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;08 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;09 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;10 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;11 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;12 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;13 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Resident;14 jours;Periode normale;14621
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;01 jours;Periode normale;1233
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;02 jours;Periode normale;1233
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;03 jours;Periode normale;2954
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;04 jours;Periode normale;4257
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;05 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;06 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;07 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;08 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;09 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;10 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;11 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;12 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;13 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;F;Touriste Français;14 jours;Periode normale;5245
2017-05-14;Dimanche;Zone FIMU;H;Resident;01 jours;Periode normale;4888
2017-05-14;Dimanche;Zone FIMU;H;Resident;02 jours;Periode normale;4888
2017-05-14;Dimanche;Zone FIMU;H;Resident;03 jours;Periode normale;9981
2017-05-14;Dimanche;Zone FIMU;H;Resident;04 jours;Periode normale;12549
2017-05-14;Dimanche;Zone FIMU;H;Resident;05 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;06 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;07 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;08 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;09 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;10 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;11 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;12 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;13 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Resident;14 jours;Periode normale;14258
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;01 jours;Periode normale;1570
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;02 jours;Periode normale;1570
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;03 jours;Periode normale;3386
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;04 jours;Periode normale;4445
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;05 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;06 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;07 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;08 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;09 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;10 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;11 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;12 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;13 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;H;Touriste Français;14 jours;Periode normale;5599
2017-05-14;Dimanche;Zone FIMU;NR;Resident;01 jours;Periode normale;1141
2017-05-14;Dimanche;Zone FIMU;NR;Resident;02 jours;Periode normale;1141
2017-05-14;Dimanche;Zone FIMU;NR;Resident;03 jours;Periode normale;2520
2017-05-14;Dimanche;Zone FIMU;NR;Resident;04 jours;Periode normale;3502
2017-05-14;Dimanche;Zone FIMU;NR;Resident;05 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;06 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;07 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;08 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;09 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;10 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;11 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;12 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;13 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Resident;14 jours;Periode normale;4183
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1036
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;1036
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2122
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;2970
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;3565
2017-05-14;Dimanche;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;3565
2017-05-15;Lundi;Zone FIMU;F;Resident;01 jours;Periode normale;7644
2017-05-15;Lundi;Zone FIMU;F;Resident;02 jours;Periode normale;9374
2017-05-15;Lundi;Zone FIMU;F;Resident;03 jours;Periode normale;9374
2017-05-15;Lundi;Zone FIMU;F;Resident;04 jours;Periode normale;12317
2017-05-15;Lundi;Zone FIMU;F;Resident;05 jours;Periode normale;14416
2017-05-15;Lundi;Zone FIMU;F;Resident;06 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;07 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;08 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;09 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;10 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;11 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;12 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;13 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Resident;14 jours;Periode normale;15763
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;1911
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;2587
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;2587
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;3897
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;5016
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;5925
2017-05-15;Lundi;Zone FIMU;H;Resident;01 jours;Periode normale;6919
2017-05-15;Lundi;Zone FIMU;H;Resident;02 jours;Periode normale;8706
2017-05-15;Lundi;Zone FIMU;H;Resident;03 jours;Periode normale;8706
2017-05-15;Lundi;Zone FIMU;H;Resident;04 jours;Periode normale;11890
2017-05-15;Lundi;Zone FIMU;H;Resident;05 jours;Periode normale;14117
2017-05-15;Lundi;Zone FIMU;H;Resident;06 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;07 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;08 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;09 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;10 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;11 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;12 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;13 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Resident;14 jours;Periode normale;15589
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2142
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3092
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;3092
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;4452
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;5423
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;6475
2017-05-15;Lundi;Zone FIMU;NR;Resident;01 jours;Periode normale;402
2017-05-15;Lundi;Zone FIMU;NR;Resident;02 jours;Periode normale;472
2017-05-15;Lundi;Zone FIMU;NR;Resident;03 jours;Periode normale;472
2017-05-15;Lundi;Zone FIMU;NR;Resident;04 jours;Periode normale;593
2017-05-15;Lundi;Zone FIMU;NR;Resident;05 jours;Periode normale;714
2017-05-15;Lundi;Zone FIMU;NR;Resident;06 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;07 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;08 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;09 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;10 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;11 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;12 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;13 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Resident;14 jours;Periode normale;818
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;3495
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;4169
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;4169
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;5510
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;6885
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;8015
2017-05-15;Lundi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;8015
2017-05-16;Mardi;Zone FIMU;F;Resident;01 jours;Periode normale;8139
2017-05-16;Mardi;Zone FIMU;F;Resident;02 jours;Periode normale;10458
2017-05-16;Mardi;Zone FIMU;F;Resident;03 jours;Periode normale;11917
2017-05-16;Mardi;Zone FIMU;F;Resident;04 jours;Periode normale;11917
2017-05-16;Mardi;Zone FIMU;F;Resident;05 jours;Periode normale;14337
2017-05-16;Mardi;Zone FIMU;F;Resident;06 jours;Periode normale;16077
2017-05-16;Mardi;Zone FIMU;F;Resident;07 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Resident;08 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Resident;09 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Resident;10 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Resident;11 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Resident;12 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Resident;13 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Resident;14 jours;Periode normale;17224
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2252
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3026
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;3667
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;3667
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;4730
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;5742
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;6570
2017-05-16;Mardi;Zone FIMU;H;Resident;01 jours;Periode normale;7257
2017-05-16;Mardi;Zone FIMU;H;Resident;02 jours;Periode normale;9671
2017-05-16;Mardi;Zone FIMU;H;Resident;03 jours;Periode normale;11081
2017-05-16;Mardi;Zone FIMU;H;Resident;04 jours;Periode normale;11081
2017-05-16;Mardi;Zone FIMU;H;Resident;05 jours;Periode normale;13834
2017-05-16;Mardi;Zone FIMU;H;Resident;06 jours;Periode normale;15815
2017-05-16;Mardi;Zone FIMU;H;Resident;07 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Resident;08 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Resident;09 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Resident;10 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Resident;11 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Resident;12 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Resident;13 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Resident;14 jours;Periode normale;17066
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2552
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3572
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;4441
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;4441
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;5693
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;6582
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;7606
2017-05-16;Mardi;Zone FIMU;NR;Resident;01 jours;Periode normale;2187
2017-05-16;Mardi;Zone FIMU;NR;Resident;02 jours;Periode normale;2972
2017-05-16;Mardi;Zone FIMU;NR;Resident;03 jours;Periode normale;3295
2017-05-16;Mardi;Zone FIMU;NR;Resident;04 jours;Periode normale;3295
2017-05-16;Mardi;Zone FIMU;NR;Resident;05 jours;Periode normale;3967
2017-05-16;Mardi;Zone FIMU;NR;Resident;06 jours;Periode normale;4616
2017-05-16;Mardi;Zone FIMU;NR;Resident;07 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Resident;08 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Resident;09 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Resident;10 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Resident;11 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Resident;12 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Resident;13 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Resident;14 jours;Periode normale;5168
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1882
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;2609
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2887
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;2887
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;3481
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;4086
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;4605
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;4605
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;4605
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;4605
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;4605
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;4605
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;4605
2017-05-16;Mardi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;4605
2017-05-17;Mercredi;Zone FIMU;F;Resident;01 jours;Periode normale;7815
2017-05-17;Mercredi;Zone FIMU;F;Resident;02 jours;Periode normale;10842
2017-05-17;Mercredi;Zone FIMU;F;Resident;03 jours;Periode normale;12591
2017-05-17;Mercredi;Zone FIMU;F;Resident;04 jours;Periode normale;13842
2017-05-17;Mercredi;Zone FIMU;F;Resident;05 jours;Periode normale;13842
2017-05-17;Mercredi;Zone FIMU;F;Resident;06 jours;Periode normale;15945
2017-05-17;Mercredi;Zone FIMU;F;Resident;07 jours;Periode normale;17483
2017-05-17;Mercredi;Zone FIMU;F;Resident;08 jours;Periode normale;18449
2017-05-17;Mercredi;Zone FIMU;F;Resident;09 jours;Periode normale;18449
2017-05-17;Mercredi;Zone FIMU;F;Resident;10 jours;Periode normale;18449
2017-05-17;Mercredi;Zone FIMU;F;Resident;11 jours;Periode normale;18449
2017-05-17;Mercredi;Zone FIMU;F;Resident;12 jours;Periode normale;18449
2017-05-17;Mercredi;Zone FIMU;F;Resident;13 jours;Periode normale;18449
2017-05-17;Mercredi;Zone FIMU;F;Resident;14 jours;Periode normale;18449
2017-05-17;Mercredi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2112
