Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;NR;Touriste Français;Visiteur;Periode normale;194
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;62
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;758
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;80
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;415
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;27
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;42
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;354
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;2803
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;35
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;249
2017-05-28;Dimanche;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;NR;Resident;Visiteur;Periode normale;194
2017-05-28;Dimanche;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;NR;Touriste Français;Visiteur;Periode normale;194
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;26
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;465
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;91
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;625
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;117
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;28
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;220
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;200
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2696
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;41
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;171
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;206
2017-05-28;Dimanche;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;322
2017-05-28;Dimanche;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;265
2017-05-28;Dimanche;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Populaire;NR;Resident;Visiteur;Periode normale;194
2017-05-28;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Populaire;NR;Touriste Français;Visiteur;Periode normale;194
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;109
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1046
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;35
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;388
2017-05-28;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;49
2017-05-28;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;86
2017-05-28;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;485
2017-05-28;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;175
2017-05-28;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;42
2017-05-28;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;183
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;28
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;893
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;127
2017-05-29;Lundi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;54
2017-05-29;Lundi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;54
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;132
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1566
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;51
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;495
2017-05-29;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-29;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;64
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;393
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3640
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;76
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;302
2017-05-29;Lundi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;54
2017-05-29;Lundi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;54
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;180
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1040
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;48
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;517
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;428
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;61
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;425
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;291
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2947
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;22
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;112
2017-05-29;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;197
2017-05-29;Lundi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;68
2017-05-29;Lundi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;178
2017-05-29;Lundi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;54
2017-05-29;Lundi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;2945
2017-05-29;Lundi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;54
2017-05-29;Lundi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;54
2017-05-29;Lundi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;169
2017-05-29;Lundi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1788
2017-05-29;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;326
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;52
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;290
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;135
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;798
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;33
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;580
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;53
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;160
2017-05-29;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;108
2017-05-29;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1226
2017-05-29;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;124
2017-05-30;Mardi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;56
2017-05-30;Mardi;Zone FIMU;CSP en croissance;NR;Resident;Visiteur;Periode normale;412
2017-05-30;Mardi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-30;Mardi;Zone FIMU;CSP en croissance;NR;Touriste Français;Visiteur;Periode normale;412
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;98
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1703
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;144
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;894
2017-05-30;Mardi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;46
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;435
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3837
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;72
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;447
2017-05-30;Mardi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;56
2017-05-30;Mardi;Zone FIMU;CSP+;NR;Resident;Visiteur;Periode normale;412
2017-05-30;Mardi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-30;Mardi;Zone FIMU;CSP+;NR;Touriste Français;Visiteur;Periode normale;412
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;168
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1540
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;59
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;658
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;133
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;605
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;61
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;391
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;281
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2985
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;34
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;89
2017-05-30;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;232
2017-05-30;Mardi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;70
2017-05-30;Mardi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;553
2017-05-30;Mardi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-30;Mardi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;484
2017-05-30;Mardi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;56
2017-05-30;Mardi;Zone FIMU;Populaire;NR;Resident;Visiteur;Periode normale;412
2017-05-30;Mardi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-30;Mardi;Zone FIMU;Populaire;NR;Touriste Français;Visiteur;Periode normale;412
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;223
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1784
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;394
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;49
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;382
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;128
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;813
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;59
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;667
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;76
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;244
2017-05-30;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;131
2017-05-30;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1301
2017-05-30;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;152
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;167
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1663
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;66
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;515
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;517
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3957
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;111
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;443
2017-05-31;Mercredi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;56
2017-05-31;Mercredi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;145
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1432
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;69
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;650
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;470
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;48
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;457
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;270
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2861
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;24
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;77
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;250
2017-05-31;Mercredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;113
2017-05-31;Mercredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-31;Mercredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;3204
2017-05-31;Mercredi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;56
2017-05-31;Mercredi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;56
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;252
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1817
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;351
2017-05-31;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;286
2017-05-31;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;167
2017-05-31;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;1031
2017-05-31;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;556
2017-05-31;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;80
2017-05-31;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;261
2017-05-31;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;175
