Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-05-25;Jeudi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1021
2017-05-25;Jeudi;01:00:00;Zone FIMU;Present;Resident;Periode normale;3906
2017-05-25;Jeudi;01:30:00;Zone FIMU;Present;Resident;Periode normale;3045
2017-05-25;Jeudi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;689
2017-05-25;Jeudi;02:00:00;Zone FIMU;Present;Resident;Periode normale;766
2017-05-25;Jeudi;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1010
2017-05-25;Jeudi;02:30:00;Zone FIMU;Present;Resident;Periode normale;458
2017-05-25;Jeudi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;848
2017-05-25;Jeudi;03:00:00;Zone FIMU;Present;Resident;Periode normale;617
2017-05-25;Jeudi;03:30:00;Zone FIMU;Present;Resident;Periode normale;376
2017-05-25;Jeudi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;324
2017-05-25;Jeudi;04:00:00;Zone FIMU;Present;Resident;Periode normale;892
2017-05-25;Jeudi;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;629
2017-05-25;Jeudi;04:30:00;Zone FIMU;Present;Resident;Periode normale;726
2017-05-25;Jeudi;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;225
2017-05-25;Jeudi;05:00:00;Zone FIMU;Present;Resident;Periode normale;643
2017-05-25;Jeudi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;225
2017-05-25;Jeudi;05:30:00;Zone FIMU;Present;Resident;Periode normale;1166
2017-05-25;Jeudi;06:00:00;Zone FIMU;Present;Resident;Periode normale;406
2017-05-25;Jeudi;06:30:00;Zone FIMU;Present;Resident;Periode normale;1280
2017-05-25;Jeudi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;386
2017-05-25;Jeudi;07:00:00;Zone FIMU;Present;Resident;Periode normale;2912
2017-05-25;Jeudi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;952
2017-05-25;Jeudi;07:30:00;Zone FIMU;Present;Resident;Periode normale;3207
2017-05-25;Jeudi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;283
2017-05-25;Jeudi;08:00:00;Zone FIMU;Present;Resident;Periode normale;4115
2017-05-25;Jeudi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2731
2017-05-25;Jeudi;08:30:00;Zone FIMU;Present;Resident;Periode normale;7297
2017-05-25;Jeudi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;78
2017-05-25;Jeudi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2435
2017-05-25;Jeudi;09:00:00;Zone FIMU;Present;Resident;Periode normale;5456
2017-05-25;Jeudi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2132
2017-05-25;Jeudi;09:30:00;Zone FIMU;Present;Resident;Periode normale;7388
2017-05-25;Jeudi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2108
2017-05-25;Jeudi;10:00:00;Zone FIMU;Present;Resident;Periode normale;5601
2017-05-25;Jeudi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;33
2017-05-25;Jeudi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2022
2017-05-25;Jeudi;10:30:00;Zone FIMU;Present;Resident;Periode normale;7813
2017-05-25;Jeudi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;206
2017-05-25;Jeudi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2371
2017-05-25;Jeudi;11:00:00;Zone FIMU;Present;Resident;Periode normale;5192
2017-05-25;Jeudi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;33
2017-05-25;Jeudi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1899
2017-05-25;Jeudi;11:30:00;Zone FIMU;Present;Resident;Periode normale;5908
2017-05-25;Jeudi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;31
2017-05-25;Jeudi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2268
2017-05-25;Jeudi;12:00:00;Zone FIMU;Present;Resident;Periode normale;6053
2017-05-25;Jeudi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;175
2017-05-25;Jeudi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1562
2017-05-25;Jeudi;12:30:00;Zone FIMU;Present;Resident;Periode normale;6946
2017-05-25;Jeudi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;54
2017-05-25;Jeudi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2308
2017-05-25;Jeudi;13:00:00;Zone FIMU;Present;Resident;Periode normale;4883
2017-05-25;Jeudi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;75
2017-05-25;Jeudi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3252
2017-05-25;Jeudi;13:30:00;Zone FIMU;Present;Resident;Periode normale;5601
2017-05-25;Jeudi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;57
2017-05-25;Jeudi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2267
2017-05-25;Jeudi;14:00:00;Zone FIMU;Present;Resident;Periode normale;6737
2017-05-25;Jeudi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;33
2017-05-25;Jeudi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3483
2017-05-25;Jeudi;14:30:00;Zone FIMU;Present;Resident;Periode normale;4124
2017-05-25;Jeudi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;88
2017-05-25;Jeudi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2761
2017-05-25;Jeudi;15:00:00;Zone FIMU;Present;Resident;Periode normale;5720
2017-05-25;Jeudi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;124
2017-05-25;Jeudi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3555
2017-05-25;Jeudi;15:30:00;Zone FIMU;Present;Resident;Periode normale;5553
2017-05-25;Jeudi;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;32
2017-05-25;Jeudi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2740
2017-05-25;Jeudi;16:00:00;Zone FIMU;Present;Resident;Periode normale;4083
2017-05-25;Jeudi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2691
2017-05-25;Jeudi;16:30:00;Zone FIMU;Present;Resident;Periode normale;6513
2017-05-25;Jeudi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;23
2017-05-25;Jeudi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2219
2017-05-25;Jeudi;17:00:00;Zone FIMU;Present;Resident;Periode normale;3897
2017-05-25;Jeudi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;59
2017-05-25;Jeudi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2512
2017-05-25;Jeudi;17:30:00;Zone FIMU;Present;Resident;Periode normale;4841
2017-05-25;Jeudi;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;56
2017-05-25;Jeudi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2405
2017-05-25;Jeudi;18:00:00;Zone FIMU;Present;Resident;Periode normale;4134
2017-05-25;Jeudi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;56
2017-05-25;Jeudi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2527
2017-05-25;Jeudi;18:30:00;Zone FIMU;Present;Resident;Periode normale;5889
2017-05-25;Jeudi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2751
2017-05-25;Jeudi;19:00:00;Zone FIMU;Present;Resident;Periode normale;5017
2017-05-25;Jeudi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;79
2017-05-25;Jeudi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3070
2017-05-25;Jeudi;19:30:00;Zone FIMU;Present;Resident;Periode normale;5479
2017-05-25;Jeudi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2460
2017-05-25;Jeudi;20:00:00;Zone FIMU;Present;Resident;Periode normale;4327
2017-05-25;Jeudi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;49
2017-05-25;Jeudi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1561
2017-05-25;Jeudi;20:30:00;Zone FIMU;Present;Resident;Periode normale;5740
2017-05-25;Jeudi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;56
2017-05-25;Jeudi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2574
2017-05-25;Jeudi;21:00:00;Zone FIMU;Present;Resident;Periode normale;6774
2017-05-25;Jeudi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;41
2017-05-25;Jeudi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3301
2017-05-25;Jeudi;21:30:00;Zone FIMU;Present;Resident;Periode normale;6593
2017-05-25;Jeudi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;41
2017-05-25;Jeudi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4238
2017-05-25;Jeudi;22:00:00;Zone FIMU;Present;Resident;Periode normale;6982
2017-05-25;Jeudi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2963
2017-05-25;Jeudi;22:30:00;Zone FIMU;Present;Resident;Periode normale;7118
2017-05-25;Jeudi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3634
2017-05-25;Jeudi;23:00:00;Zone FIMU;Present;Resident;Periode normale;8449
2017-05-25;Jeudi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;49
2017-05-25;Jeudi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3068
2017-05-25;Jeudi;23:30:00;Zone FIMU;Present;Resident;Periode normale;5373
2017-05-25;Jeudi;23:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;56
2017-05-25;Jeudi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;970
2017-05-26;Vendredi;00:00:00;Zone FIMU;Present;Resident;Periode normale;5192
2017-05-26;Vendredi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;548
2017-05-26;Vendredi;00:30:00;Zone FIMU;Present;Resident;Periode normale;3378
2017-05-26;Vendredi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;583
2017-05-26;Vendredi;01:00:00;Zone FIMU;Present;Resident;Periode normale;1690
2017-05-26;Vendredi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;363
2017-05-26;Vendredi;01:30:00;Zone FIMU;Present;Resident;Periode normale;935
2017-05-26;Vendredi;02:00:00;Zone FIMU;Present;Resident;Periode normale;690
2017-05-26;Vendredi;02:30:00;Zone FIMU;Present;Resident;Periode normale;1498
2017-05-26;Vendredi;03:00:00;Zone FIMU;Present;Resident;Periode normale;357
2017-05-26;Vendredi;03:00:00;Zone FIMU;Present;Touriste Français;Periode normale;165
2017-05-26;Vendredi;03:30:00;Zone FIMU;Present;Resident;Periode normale;357
2017-05-26;Vendredi;04:30:00;Zone FIMU;Present;Resident;Periode normale;383
2017-05-26;Vendredi;05:00:00;Zone FIMU;Present;Resident;Periode normale;1100
2017-05-26;Vendredi;05:30:00;Zone FIMU;Present;Resident;Periode normale;383
2017-05-26;Vendredi;06:00:00;Zone FIMU;Present;Resident;Periode normale;1777
2017-05-26;Vendredi;06:30:00;Zone FIMU;Present;Resident;Periode normale;2314
2017-05-26;Vendredi;07:00:00;Zone FIMU;Present;Resident;Periode normale;2793
2017-05-26;Vendredi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;468
2017-05-26;Vendredi;07:30:00;Zone FIMU;Present;Resident;Periode normale;3236
2017-05-26;Vendredi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;177
2017-05-26;Vendredi;08:00:00;Zone FIMU;Present;Resident;Periode normale;6800
2017-05-26;Vendredi;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;37
2017-05-26;Vendredi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1376
2017-05-26;Vendredi;08:30:00;Zone FIMU;Present;Resident;Periode normale;11378
2017-05-26;Vendredi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;136
2017-05-26;Vendredi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1488
2017-05-26;Vendredi;09:00:00;Zone FIMU;Present;Resident;Periode normale;6999
2017-05-26;Vendredi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1886
2017-05-26;Vendredi;09:30:00;Zone FIMU;Present;Resident;Periode normale;8989
2017-05-26;Vendredi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1719
2017-05-26;Vendredi;10:00:00;Zone FIMU;Present;Resident;Periode normale;7246
2017-05-26;Vendredi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;47
2017-05-26;Vendredi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1782
2017-05-26;Vendredi;10:30:00;Zone FIMU;Present;Resident;Periode normale;8065
2017-05-26;Vendredi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;47
2017-05-26;Vendredi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2041
2017-05-26;Vendredi;11:00:00;Zone FIMU;Present;Resident;Periode normale;7503
2017-05-26;Vendredi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;90
2017-05-26;Vendredi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2283
2017-05-26;Vendredi;11:30:00;Zone FIMU;Present;Resident;Periode normale;6977
2017-05-26;Vendredi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;34
2017-05-26;Vendredi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2580
2017-05-26;Vendredi;12:00:00;Zone FIMU;Present;Resident;Periode normale;7734
2017-05-26;Vendredi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;85
2017-05-26;Vendredi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3511
2017-05-26;Vendredi;12:30:00;Zone FIMU;Present;Resident;Periode normale;7541
2017-05-26;Vendredi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3383
2017-05-26;Vendredi;13:00:00;Zone FIMU;Present;Resident;Periode normale;6869
2017-05-26;Vendredi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;68
2017-05-26;Vendredi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2408
2017-05-26;Vendredi;13:30:00;Zone FIMU;Present;Resident;Periode normale;6941
2017-05-26;Vendredi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;106
2017-05-26;Vendredi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1942
2017-05-26;Vendredi;14:00:00;Zone FIMU;Present;Resident;Periode normale;7654
2017-05-26;Vendredi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;33
2017-05-26;Vendredi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3610
2017-05-26;Vendredi;14:30:00;Zone FIMU;Present;Resident;Periode normale;7067
2017-05-26;Vendredi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;83
2017-05-26;Vendredi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3743
2017-05-26;Vendredi;15:00:00;Zone FIMU;Present;Resident;Periode normale;7700
2017-05-26;Vendredi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3314
2017-05-26;Vendredi;15:30:00;Zone FIMU;Present;Resident;Periode normale;6849
2017-05-26;Vendredi;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;106
2017-05-26;Vendredi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3520
2017-05-26;Vendredi;16:00:00;Zone FIMU;Present;Resident;Periode normale;6722
2017-05-26;Vendredi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;199
2017-05-26;Vendredi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2274
2017-05-26;Vendredi;16:30:00;Zone FIMU;Present;Resident;Periode normale;6048
2017-05-26;Vendredi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;105
2017-05-26;Vendredi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4046
2017-05-26;Vendredi;17:00:00;Zone FIMU;Present;Resident;Periode normale;7730
2017-05-26;Vendredi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;194
2017-05-26;Vendredi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4702
2017-05-26;Vendredi;17:30:00;Zone FIMU;Present;Resident;Periode normale;7892
2017-05-26;Vendredi;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;232
2017-05-26;Vendredi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3338
2017-05-26;Vendredi;18:00:00;Zone FIMU;Present;Resident;Periode normale;6571
2017-05-26;Vendredi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;162
2017-05-26;Vendredi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2654
2017-05-26;Vendredi;18:30:00;Zone FIMU;Present;Resident;Periode normale;6682
2017-05-26;Vendredi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;116
2017-05-26;Vendredi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3323
2017-05-26;Vendredi;19:00:00;Zone FIMU;Present;Resident;Periode normale;5905
2017-05-26;Vendredi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;161
2017-05-26;Vendredi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2560
2017-05-26;Vendredi;19:30:00;Zone FIMU;Present;Resident;Periode normale;5417
2017-05-26;Vendredi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;45
2017-05-26;Vendredi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3078
2017-05-26;Vendredi;20:00:00;Zone FIMU;Present;Resident;Periode normale;5657
2017-05-26;Vendredi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;86
2017-05-26;Vendredi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2957
2017-05-26;Vendredi;20:30:00;Zone FIMU;Present;Resident;Periode normale;6467
2017-05-26;Vendredi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;85
2017-05-26;Vendredi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3654
2017-05-26;Vendredi;21:00:00;Zone FIMU;Present;Resident;Periode normale;5569
2017-05-26;Vendredi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3209
2017-05-26;Vendredi;21:30:00;Zone FIMU;Present;Resident;Periode normale;4461
2017-05-26;Vendredi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;90
2017-05-26;Vendredi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3472
2017-05-26;Vendredi;22:00:00;Zone FIMU;Present;Resident;Periode normale;4660
2017-05-26;Vendredi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;236
2017-05-26;Vendredi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2869
2017-05-26;Vendredi;22:30:00;Zone FIMU;Present;Resident;Periode normale;7219
2017-05-26;Vendredi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3554
2017-05-26;Vendredi;23:00:00;Zone FIMU;Present;Resident;Periode normale;6339
2017-05-26;Vendredi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;59
2017-05-26;Vendredi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1706
2017-05-26;Vendredi;23:30:00;Zone FIMU;Present;Resident;Periode normale;6275
2017-05-26;Vendredi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3528
2017-05-27;Samedi;00:00:00;Zone FIMU;Present;Resident;Periode normale;2875
2017-05-27;Samedi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3655
2017-05-27;Samedi;00:30:00;Zone FIMU;Present;Resident;Periode normale;4438
2017-05-27;Samedi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1838
2017-05-27;Samedi;01:00:00;Zone FIMU;Present;Resident;Periode normale;2688
2017-05-27;Samedi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;564
2017-05-27;Samedi;01:30:00;Zone FIMU;Present;Resident;Periode normale;2358
2017-05-27;Samedi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;472
2017-05-27;Samedi;02:00:00;Zone FIMU;Present;Resident;Periode normale;2997
2017-05-27;Samedi;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;234
2017-05-27;Samedi;02:30:00;Zone FIMU;Present;Resident;Periode normale;1193
2017-05-27;Samedi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;945
2017-05-27;Samedi;03:00:00;Zone FIMU;Present;Resident;Periode normale;1839
2017-05-27;Samedi;03:00:00;Zone FIMU;Present;Touriste Français;Periode normale;564
2017-05-27;Samedi;03:30:00;Zone FIMU;Present;Resident;Periode normale;822
2017-05-27;Samedi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;647
2017-05-27;Samedi;04:00:00;Zone FIMU;Present;Resident;Periode normale;1593
2017-05-27;Samedi;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;703
2017-05-27;Samedi;04:30:00;Zone FIMU;Present;Resident;Periode normale;1119
2017-05-27;Samedi;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;373
2017-05-27;Samedi;05:00:00;Zone FIMU;Present;Resident;Periode normale;356
2017-05-27;Samedi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;588
