Date;JourDeLaSemaine;ZoneAnalyse;Nationalite;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;1616
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;1688
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;1767
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;1886
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;1949
2017-06-01;Jeudi;Zone FIMU;Français;Resident;01 jours;Periode evenement;16334
2017-06-01;Jeudi;Zone FIMU;Français;Resident;02 jours;Periode evenement;22652
2017-06-01;Jeudi;Zone FIMU;Français;Resident;03 jours;Periode evenement;27092
2017-06-01;Jeudi;Zone FIMU;Français;Resident;04 jours;Periode evenement;29953
2017-06-01;Jeudi;Zone FIMU;Français;Resident;05 jours;Periode evenement;31766
2017-06-01;Jeudi;Zone FIMU;Français;Resident;06 jours;Periode evenement;34800
2017-06-01;Jeudi;Zone FIMU;Français;Resident;07 jours;Periode evenement;37232
2017-06-01;Jeudi;Zone FIMU;Français;Resident;08 jours;Periode evenement;38152
2017-06-01;Jeudi;Zone FIMU;Français;Resident;09 jours;Periode evenement;40231
2017-06-01;Jeudi;Zone FIMU;Français;Resident;10 jours;Periode evenement;42708
2017-06-01;Jeudi;Zone FIMU;Français;Resident;11 jours;Periode evenement;44294
2017-06-01;Jeudi;Zone FIMU;Français;Resident;12 jours;Periode evenement;45188
2017-06-01;Jeudi;Zone FIMU;Français;Resident;13 jours;Periode evenement;47154
2017-06-01;Jeudi;Zone FIMU;Français;Resident;14 jours;Periode evenement;48842
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;7477
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;10973
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;14001
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;15742
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;18050
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;21364
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;24493
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;26113
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;28453
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;30445
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;31911
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;33287
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;35888
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;38163
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;392
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;588
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;694
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;800
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;915
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;1081
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;1304
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;1493
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;1651
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;1765
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;1866
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;1938
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;2017
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;2136
2017-06-02;Vendredi;Zone FIMU;Français;Resident;01 jours;Periode evenement;18589
2017-06-02;Vendredi;Zone FIMU;Français;Resident;02 jours;Periode evenement;24487
2017-06-02;Vendredi;Zone FIMU;Français;Resident;03 jours;Periode evenement;28748
2017-06-02;Vendredi;Zone FIMU;Français;Resident;04 jours;Periode evenement;32467
2017-06-02;Vendredi;Zone FIMU;Français;Resident;05 jours;Periode evenement;34982
2017-06-02;Vendredi;Zone FIMU;Français;Resident;06 jours;Periode evenement;36488
2017-06-02;Vendredi;Zone FIMU;Français;Resident;07 jours;Periode evenement;39215
2017-06-02;Vendredi;Zone FIMU;Français;Resident;08 jours;Periode evenement;41330
2017-06-02;Vendredi;Zone FIMU;Français;Resident;09 jours;Periode evenement;42184
2017-06-02;Vendredi;Zone FIMU;Français;Resident;10 jours;Periode evenement;43964
2017-06-02;Vendredi;Zone FIMU;Français;Resident;11 jours;Periode evenement;46183
2017-06-02;Vendredi;Zone FIMU;Français;Resident;12 jours;Periode evenement;47611
2017-06-02;Vendredi;Zone FIMU;Français;Resident;13 jours;Periode evenement;48400
2017-06-02;Vendredi;Zone FIMU;Français;Resident;14 jours;Periode evenement;50194
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;8556
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;12430
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;15240
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;18012
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;19642
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;21926
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;25187
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;28232
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;29825
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;32064
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;33963
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;35427
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;36763
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;39332
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;627
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;850
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;1031
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;1137
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;1233
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;1345
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;1509
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;1732
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;1917
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;2072
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;2178
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;2280
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;2352
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;2428
2017-06-03;Samedi;Zone FIMU;Français;Resident;01 jours;Periode evenement;15986
2017-06-03;Samedi;Zone FIMU;Français;Resident;02 jours;Periode evenement;25493
2017-06-03;Samedi;Zone FIMU;Français;Resident;03 jours;Periode evenement;30234
2017-06-03;Samedi;Zone FIMU;Français;Resident;04 jours;Periode evenement;33824
2017-06-03;Samedi;Zone FIMU;Français;Resident;05 jours;Periode evenement;37044
2017-06-03;Samedi;Zone FIMU;Français;Resident;06 jours;Periode evenement;39307
2017-06-03;Samedi;Zone FIMU;Français;Resident;07 jours;Periode evenement;40558
2017-06-03;Samedi;Zone FIMU;Français;Resident;08 jours;Periode evenement;42798
2017-06-03;Samedi;Zone FIMU;Français;Resident;09 jours;Periode evenement;44793
2017-06-03;Samedi;Zone FIMU;Français;Resident;10 jours;Periode evenement;45507
2017-06-03;Samedi;Zone FIMU;Français;Resident;11 jours;Periode evenement;47173
2017-06-03;Samedi;Zone FIMU;Français;Resident;12 jours;Periode evenement;49219
2017-06-03;Samedi;Zone FIMU;Français;Resident;13 jours;Periode evenement;50584
2017-06-03;Samedi;Zone FIMU;Français;Resident;14 jours;Periode evenement;51265
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;10881
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;16097
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;19764
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;22342
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;25082
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;26639
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;28884
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;32033
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;34991
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;36516
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;38693
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;40478
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;41924
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;43221
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;788
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;1108
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;1295
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;1464
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;1571
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;1667
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;1778
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;1942
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;2165
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;2350
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;2505
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;2612
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;2713
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;2785
2017-06-04;Dimanche;Zone FIMU;Français;Resident;01 jours;Periode evenement;20181
2017-06-04;Dimanche;Zone FIMU;Français;Resident;02 jours;Periode evenement;26110
2017-06-04;Dimanche;Zone FIMU;Français;Resident;03 jours;Periode evenement;33222
2017-06-04;Dimanche;Zone FIMU;Français;Resident;04 jours;Periode evenement;37172
2017-06-04;Dimanche;Zone FIMU;Français;Resident;05 jours;Periode evenement;40355
2017-06-04;Dimanche;Zone FIMU;Français;Resident;06 jours;Periode evenement;43145
2017-06-04;Dimanche;Zone FIMU;Français;Resident;07 jours;Periode evenement;45175
2017-06-04;Dimanche;Zone FIMU;Français;Resident;08 jours;Periode evenement;46140
2017-06-04;Dimanche;Zone FIMU;Français;Resident;09 jours;Periode evenement;48079
2017-06-04;Dimanche;Zone FIMU;Français;Resident;10 jours;Periode evenement;49774
2017-06-04;Dimanche;Zone FIMU;Français;Resident;11 jours;Periode evenement;50322
2017-06-04;Dimanche;Zone FIMU;Français;Resident;12 jours;Periode evenement;51833
2017-06-04;Dimanche;Zone FIMU;Français;Resident;13 jours;Periode evenement;53798
2017-06-04;Dimanche;Zone FIMU;Français;Resident;14 jours;Periode evenement;55092
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;18075
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;23435
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;27947
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;31393
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;33896
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;36527
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;37978
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;40087
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;43134
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;45970
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;47436
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;49575
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;51338
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;52705
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;426
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;1029
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;1307
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;1492
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;1661
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;1759
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;1856
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;1967
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;2124
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;2348
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;2532
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;2687
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;2786
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;2882
2017-06-05;Lundi;Zone FIMU;Français;Resident;01 jours;Periode evenement;15343
2017-06-05;Lundi;Zone FIMU;Français;Resident;02 jours;Periode evenement;25631
2017-06-05;Lundi;Zone FIMU;Français;Resident;03 jours;Periode evenement;30153
2017-06-05;Lundi;Zone FIMU;Français;Resident;04 jours;Periode evenement;36268
2017-06-05;Lundi;Zone FIMU;Français;Resident;05 jours;Periode evenement;39746
2017-06-05;Lundi;Zone FIMU;Français;Resident;06 jours;Periode evenement;42570
2017-06-05;Lundi;Zone FIMU;Français;Resident;07 jours;Periode evenement;45123
2017-06-05;Lundi;Zone FIMU;Français;Resident;08 jours;Periode evenement;46947
2017-06-05;Lundi;Zone FIMU;Français;Resident;09 jours;Periode evenement;47868
2017-06-05;Lundi;Zone FIMU;Français;Resident;10 jours;Periode evenement;49667
2017-06-05;Lundi;Zone FIMU;Français;Resident;11 jours;Periode evenement;51259
2017-06-05;Lundi;Zone FIMU;Français;Resident;12 jours;Periode evenement;51803
2017-06-05;Lundi;Zone FIMU;Français;Resident;13 jours;Periode evenement;53240
2017-06-05;Lundi;Zone FIMU;Français;Resident;14 jours;Periode evenement;55089
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;10009
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;23133
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;27838
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;31962
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;35210
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;37598
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;40155
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;41546
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;43641
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;46635
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;49390
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;50831
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;52879
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;54542
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;242
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;577
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;1172
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;1436
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1604
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1760
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1856
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1943
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;2054
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;2208
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;2425
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;2609
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;2764
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;2863
2017-06-06;Mardi;Zone FIMU;Français;Resident;01 jours;Periode normale;15814
2017-06-06;Mardi;Zone FIMU;Français;Resident;02 jours;Periode normale;22702
2017-06-06;Mardi;Zone FIMU;Français;Resident;03 jours;Periode normale;30826
2017-06-06;Mardi;Zone FIMU;Français;Resident;04 jours;Periode normale;34213
2017-06-06;Mardi;Zone FIMU;Français;Resident;05 jours;Periode normale;38068
2017-06-06;Mardi;Zone FIMU;Français;Resident;06 jours;Periode normale;40760
2017-06-06;Mardi;Zone FIMU;Français;Resident;07 jours;Periode normale;43109
2017-06-06;Mardi;Zone FIMU;Français;Resident;08 jours;Periode normale;45114
2017-06-06;Mardi;Zone FIMU;Français;Resident;09 jours;Periode normale;46669
2017-06-06;Mardi;Zone FIMU;Français;Resident;10 jours;Periode normale;47479
2017-06-06;Mardi;Zone FIMU;Français;Resident;11 jours;Periode normale;49048
2017-06-06;Mardi;Zone FIMU;Français;Resident;12 jours;Periode normale;50510
2017-06-06;Mardi;Zone FIMU;Français;Resident;13 jours;Periode normale;50941
2017-06-06;Mardi;Zone FIMU;Français;Resident;14 jours;Periode normale;52227
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7357
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;15925
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;30238
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;35151
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;38486
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;41559
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;43970
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;46523
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;47982
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;50308
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;53610
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;56617
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;58204
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;60412
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;223
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;349
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;677
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;1264
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1531
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;1694
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1850
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1934
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;2018
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;2127
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;2280
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;2497
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;2682
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;2837
2017-06-07;Mercredi;Zone FIMU;Français;Resident;01 jours;Periode normale;15628
2017-06-07;Mercredi;Zone FIMU;Français;Resident;02 jours;Periode normale;21515
2017-06-07;Mercredi;Zone FIMU;Français;Resident;03 jours;Periode normale;27021
2017-06-07;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;34328
2017-06-07;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;37269
2017-06-07;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;40650
2017-06-07;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;43021
2017-06-07;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;45022
2017-06-07;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;46868
2017-06-07;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;48260
2017-06-07;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;49022
2017-06-07;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;50489
2017-06-07;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;51866
2017-06-07;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;52302
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7281
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;10737
