Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-21;Dimanche;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;3450
2017-05-21;Dimanche;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;3450
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;01 jours;Periode normale;1185
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;02 jours;Periode normale;2014
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;03 jours;Periode normale;2840
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;04 jours;Periode normale;3295
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;05 jours;Periode normale;3645
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;06 jours;Periode normale;4022
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;07 jours;Periode normale;4266
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;08 jours;Periode normale;4447
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;09 jours;Periode normale;4447
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;10 jours;Periode normale;4792
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;11 jours;Periode normale;5080
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;12 jours;Periode normale;5275
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;13 jours;Periode normale;5275
2017-05-21;Dimanche;Zone FIMU;25-34;Resident;14 jours;Periode normale;5275
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;520
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;1130
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;1793
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;2316
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;2689
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;3055
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;3335
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;3546
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;3546
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;3906
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;4183
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;4527
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;4527
2017-05-21;Dimanche;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;4527
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;01 jours;Periode normale;1425
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;02 jours;Periode normale;2267
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;03 jours;Periode normale;3189
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;04 jours;Periode normale;3776
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;05 jours;Periode normale;4260
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;06 jours;Periode normale;4663
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;07 jours;Periode normale;4914
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;08 jours;Periode normale;5124
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;09 jours;Periode normale;5124
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;10 jours;Periode normale;5502
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;11 jours;Periode normale;5800
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;12 jours;Periode normale;6039
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;13 jours;Periode normale;6039
2017-05-21;Dimanche;Zone FIMU;35-44;Resident;14 jours;Periode normale;6039
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;604
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;1148
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;1800
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;2332
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;2690
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;3110
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;3322
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;3507
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;3507
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;3892
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;4238
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;4517
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;4517
2017-05-21;Dimanche;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;4517
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;01 jours;Periode normale;1303
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;02 jours;Periode normale;2206
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;03 jours;Periode normale;3222
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;04 jours;Periode normale;3785
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;05 jours;Periode normale;4188
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;06 jours;Periode normale;4646
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;07 jours;Periode normale;4912
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;08 jours;Periode normale;5116
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;09 jours;Periode normale;5116
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;10 jours;Periode normale;5522
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;11 jours;Periode normale;5881
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;12 jours;Periode normale;6114
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;13 jours;Periode normale;6114
2017-05-21;Dimanche;Zone FIMU;45-54;Resident;14 jours;Periode normale;6114
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;629
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1234
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;2063
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;2540
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;2958
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;3385
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;3647
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;3899
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;3899
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;4250
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;4596
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;4941
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;4941
2017-05-21;Dimanche;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;4941
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;01 jours;Periode normale;1167
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;02 jours;Periode normale;2085
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;03 jours;Periode normale;2916
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;04 jours;Periode normale;3526
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;05 jours;Periode normale;4027
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;06 jours;Periode normale;4529
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;07 jours;Periode normale;4834
2017-05-21;Dimanche;Zone FIMU;55-64;Resident;08 jours;Periode normale;5045
