Date;JourDeLaSemaine;Heure;Presence30Min;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-07;Samedi;19:30:00;Présent;Résident ;All-FIMU;6427
2016-05-07;Samedi;19:30:00;Présent;Touriste Français;All-FIMU;1820
2016-05-07;Samedi;19:30:00;Présent;Touriste Etranger;All-FIMU;460
2016-05-07;Samedi;20:00:00;Présent;Résident ;All-FIMU;5851
2016-05-07;Samedi;20:00:00;Présent;Touriste Français;All-FIMU;1616
2016-05-07;Samedi;20:00:00;Présent;Touriste Etranger;All-FIMU;444
2016-05-07;Samedi;20:30:00;Présent;Résident ;All-FIMU;5444
2016-05-07;Samedi;20:30:00;Présent;Touriste Français;All-FIMU;1470
2016-05-07;Samedi;20:30:00;Présent;Touriste Etranger;All-FIMU;430
2016-05-07;Samedi;21:00:00;Présent;Résident ;All-FIMU;5271
2016-05-07;Samedi;21:00:00;Présent;Touriste Français;All-FIMU;1378
2016-05-07;Samedi;21:00:00;Présent;Touriste Etranger;All-FIMU;423
2016-05-07;Samedi;21:30:00;Présent;Résident ;All-FIMU;5125
2016-05-07;Samedi;21:30:00;Présent;Touriste Français;All-FIMU;1276
2016-05-07;Samedi;21:30:00;Présent;Touriste Etranger;All-FIMU;441
2016-05-07;Samedi;22:00:00;Présent;Résident ;All-FIMU;4941
2016-05-07;Samedi;22:00:00;Présent;Touriste Français;All-FIMU;1181
2016-05-07;Samedi;22:00:00;Présent;Touriste Etranger;All-FIMU;446
2016-05-07;Samedi;22:30:00;Présent;Résident ;All-FIMU;4818
2016-05-07;Samedi;22:30:00;Présent;Touriste Français;All-FIMU;1134
2016-05-07;Samedi;22:30:00;Présent;Touriste Etranger;All-FIMU;446
2016-05-07;Samedi;23:00:00;Présent;Résident ;All-FIMU;4695
2016-05-07;Samedi;23:00:00;Présent;Touriste Français;All-FIMU;1085
2016-05-07;Samedi;23:00:00;Présent;Touriste Etranger;All-FIMU;431
2016-05-07;Samedi;23:30:00;Présent;Résident ;All-FIMU;4553
2016-05-07;Samedi;23:30:00;Présent;Touriste Français;All-FIMU;1056
2016-05-07;Samedi;23:30:00;Présent;Touriste Etranger;All-FIMU;431
2016-05-08;Dimanche;12:00:00;Présent;Résident ;All-FIMU;5093
2016-05-08;Dimanche;12:00:00;Présent;Touriste Français;All-FIMU;1355
2016-05-08;Dimanche;12:00:00;Présent;Touriste Etranger;All-FIMU;254
2016-05-08;Dimanche;12:30:00;Présent;Résident ;All-FIMU;4983
2016-05-08;Dimanche;12:30:00;Présent;Touriste Français;All-FIMU;1272
2016-05-08;Dimanche;12:30:00;Présent;Touriste Etranger;All-FIMU;295
2016-05-08;Dimanche;13:00:00;Présent;Résident ;All-FIMU;4700
2016-05-08;Dimanche;13:00:00;Présent;Touriste Français;All-FIMU;1219
2016-05-08;Dimanche;13:00:00;Présent;Touriste Etranger;All-FIMU;349
2016-05-08;Dimanche;13:30:00;Présent;Résident ;All-FIMU;4531
2016-05-08;Dimanche;13:30:00;Présent;Touriste Français;All-FIMU;1181
2016-05-08;Dimanche;13:30:00;Présent;Touriste Etranger;All-FIMU;393
2016-05-08;Dimanche;14:00:00;Présent;Résident ;All-FIMU;4491
2016-05-08;Dimanche;14:00:00;Présent;Touriste Français;All-FIMU;1153
2016-05-08;Dimanche;14:00:00;Présent;Touriste Etranger;All-FIMU;423
2016-05-08;Dimanche;14:30:00;Présent;Résident ;All-FIMU;4462
2016-05-08;Dimanche;14:30:00;Présent;Touriste Français;All-FIMU;1171
2016-05-08;Dimanche;14:30:00;Présent;Touriste Etranger;All-FIMU;389
2016-05-08;Dimanche;15:00:00;Présent;Résident ;All-FIMU;4522
2016-05-08;Dimanche;15:00:00;Présent;Touriste Français;All-FIMU;1190
2016-05-08;Dimanche;15:00:00;Présent;Touriste Etranger;All-FIMU;336
2016-05-08;Dimanche;15:30:00;Présent;Résident ;All-FIMU;4528
2016-05-08;Dimanche;15:30:00;Présent;Touriste Français;All-FIMU;1205
2016-05-08;Dimanche;15:30:00;Présent;Touriste Etranger;All-FIMU;281
2016-05-08;Dimanche;16:00:00;Présent;Résident ;All-FIMU;4682
2016-05-08;Dimanche;16:00:00;Présent;Touriste Français;All-FIMU;1211
2016-05-08;Dimanche;16:00:00;Présent;Touriste Etranger;All-FIMU;262
2016-05-08;Dimanche;16:30:00;Présent;Résident ;All-FIMU;4797
2016-05-08;Dimanche;16:30:00;Présent;Touriste Français;All-FIMU;1233
2016-05-08;Dimanche;16:30:00;Présent;Touriste Etranger;All-FIMU;258
2016-05-08;Dimanche;17:00:00;Présent;Résident ;All-FIMU;4959
2016-05-08;Dimanche;17:00:00;Présent;Touriste Français;All-FIMU;1251
2016-05-08;Dimanche;17:00:00;Présent;Touriste Etranger;All-FIMU;264
2016-05-08;Dimanche;17:30:00;Présent;Résident ;All-FIMU;5056
2016-05-08;Dimanche;17:30:00;Présent;Touriste Français;All-FIMU;1303
2016-05-08;Dimanche;17:30:00;Présent;Touriste Etranger;All-FIMU;268
2016-05-08;Dimanche;18:00:00;Présent;Résident ;All-FIMU;5278
2016-05-08;Dimanche;18:00:00;Présent;Touriste Français;All-FIMU;1319
2016-05-08;Dimanche;18:00:00;Présent;Touriste Etranger;All-FIMU;266
2016-05-08;Dimanche;18:30:00;Présent;Résident ;All-FIMU;5373
2016-05-08;Dimanche;18:30:00;Présent;Touriste Français;All-FIMU;1365
2016-05-08;Dimanche;18:30:00;Présent;Touriste Etranger;All-FIMU;272
2016-05-08;Dimanche;19:00:00;Présent;Résident ;All-FIMU;5283
2016-05-08;Dimanche;19:00:00;Présent;Touriste Français;All-FIMU;1329
2016-05-08;Dimanche;19:00:00;Présent;Touriste Etranger;All-FIMU;280
2016-05-08;Dimanche;19:30:00;Présent;Résident ;All-FIMU;5032
2016-05-08;Dimanche;19:30:00;Présent;Touriste Français;All-FIMU;1301
2016-05-08;Dimanche;19:30:00;Présent;Touriste Etranger;All-FIMU;285
2016-05-08;Dimanche;20:00:00;Présent;Résident ;All-FIMU;5041
2016-05-08;Dimanche;20:00:00;Présent;Touriste Français;All-FIMU;1285
2016-05-08;Dimanche;20:00:00;Présent;Touriste Etranger;All-FIMU;285
2016-05-08;Dimanche;20:30:00;Présent;Résident ;All-FIMU;5210
2016-05-08;Dimanche;20:30:00;Présent;Touriste Français;All-FIMU;1247
2016-05-08;Dimanche;20:30:00;Présent;Touriste Etranger;All-FIMU;278
2016-05-08;Dimanche;21:00:00;Présent;Résident ;All-FIMU;5187
2016-05-08;Dimanche;21:00:00;Présent;Touriste Français;All-FIMU;1225
2016-05-08;Dimanche;21:00:00;Présent;Touriste Etranger;All-FIMU;261
2016-05-08;Dimanche;21:30:00;Présent;Résident ;All-FIMU;5044
2016-05-08;Dimanche;21:30:00;Présent;Touriste Français;All-FIMU;1116
2016-05-08;Dimanche;21:30:00;Présent;Touriste Etranger;All-FIMU;242
2016-05-08;Dimanche;22:00:00;Présent;Résident ;All-FIMU;4958
2016-05-08;Dimanche;22:00:00;Présent;Touriste Français;All-FIMU;929
2016-05-08;Dimanche;22:00:00;Présent;Touriste Etranger;All-FIMU;219
2016-05-08;Dimanche;22:30:00;Présent;Résident ;All-FIMU;4894
2016-05-08;Dimanche;22:30:00;Présent;Touriste Français;All-FIMU;930
2016-05-08;Dimanche;22:30:00;Présent;Touriste Etranger;All-FIMU;209
2016-05-08;Dimanche;23:00:00;Présent;Résident ;All-FIMU;4814
2016-05-08;Dimanche;23:00:00;Présent;Touriste Français;All-FIMU;904
2016-05-08;Dimanche;23:00:00;Présent;Touriste Etranger;All-FIMU;199
2016-05-08;Dimanche;23:30:00;Présent;Résident ;All-FIMU;4729
2016-05-08;Dimanche;23:30:00;Présent;Touriste Français;All-FIMU;890
2016-05-08;Dimanche;23:30:00;Présent;Touriste Etranger;All-FIMU;203
2016-05-09;Lundi;12:00:00;Présent;Résident ;All-FIMU;7510
2016-05-09;Lundi;12:00:00;Présent;Touriste Français;All-FIMU;2610
2016-05-09;Lundi;12:00:00;Présent;Touriste Etranger;All-FIMU;223
2016-05-09;Lundi;12:30:00;Présent;Résident ;All-FIMU;7381
2016-05-09;Lundi;12:30:00;Présent;Touriste Français;All-FIMU;2804
2016-05-09;Lundi;12:30:00;Présent;Touriste Etranger;All-FIMU;242
2016-05-09;Lundi;13:00:00;Présent;Résident ;All-FIMU;7327
2016-05-09;Lundi;13:00:00;Présent;Touriste Français;All-FIMU;2829
2016-05-09;Lundi;13:00:00;Présent;Touriste Etranger;All-FIMU;315
2016-05-09;Lundi;13:30:00;Présent;Résident ;All-FIMU;7601
2016-05-09;Lundi;13:30:00;Présent;Touriste Français;All-FIMU;2716
2016-05-09;Lundi;13:30:00;Présent;Touriste Etranger;All-FIMU;298
2016-05-09;Lundi;14:00:00;Présent;Résident ;All-FIMU;7686
2016-05-09;Lundi;14:00:00;Présent;Touriste Français;All-FIMU;2595
2016-05-09;Lundi;14:00:00;Présent;Touriste Etranger;All-FIMU;326
2016-05-09;Lundi;14:30:00;Présent;Résident ;All-FIMU;7822
2016-05-09;Lundi;14:30:00;Présent;Touriste Français;All-FIMU;2447
2016-05-09;Lundi;14:30:00;Présent;Touriste Etranger;All-FIMU;268
2016-05-09;Lundi;15:00:00;Présent;Résident ;All-FIMU;7725
2016-05-09;Lundi;15:00:00;Présent;Touriste Français;All-FIMU;2302
2016-05-09;Lundi;15:00:00;Présent;Touriste Etranger;All-FIMU;285
2016-05-09;Lundi;15:30:00;Présent;Résident ;All-FIMU;7887
2016-05-09;Lundi;15:30:00;Présent;Touriste Français;All-FIMU;2337
2016-05-09;Lundi;15:30:00;Présent;Touriste Etranger;All-FIMU;226
2016-05-09;Lundi;16:00:00;Présent;Résident ;All-FIMU;8044
2016-05-09;Lundi;16:00:00;Présent;Touriste Français;All-FIMU;2284
2016-05-09;Lundi;16:00:00;Présent;Touriste Etranger;All-FIMU;222
2016-05-09;Lundi;16:30:00;Présent;Résident ;All-FIMU;8378
2016-05-09;Lundi;16:30:00;Présent;Touriste Français;All-FIMU;2402
2016-05-09;Lundi;16:30:00;Présent;Touriste Etranger;All-FIMU;276
2016-05-09;Lundi;17:00:00;Présent;Résident ;All-FIMU;8326
2016-05-09;Lundi;17:00:00;Présent;Touriste Français;All-FIMU;2206
2016-05-09;Lundi;17:00:00;Présent;Touriste Etranger;All-FIMU;263
2016-05-09;Lundi;17:30:00;Présent;Résident ;All-FIMU;8049
2016-05-09;Lundi;17:30:00;Présent;Touriste Français;All-FIMU;2258
2016-05-09;Lundi;17:30:00;Présent;Touriste Etranger;All-FIMU;300
2016-05-09;Lundi;18:00:00;Présent;Résident ;All-FIMU;7828
2016-05-09;Lundi;18:00:00;Présent;Touriste Français;All-FIMU;2118
2016-05-09;Lundi;18:00:00;Présent;Touriste Etranger;All-FIMU;325
2016-05-09;Lundi;18:30:00;Présent;Résident ;All-FIMU;7681
2016-05-09;Lundi;18:30:00;Présent;Touriste Français;All-FIMU;2032
2016-05-09;Lundi;18:30:00;Présent;Touriste Etranger;All-FIMU;463
2016-05-09;Lundi;19:00:00;Présent;Résident ;All-FIMU;7180
2016-05-09;Lundi;19:00:00;Présent;Touriste Français;All-FIMU;1826
2016-05-09;Lundi;19:00:00;Présent;Touriste Etranger;All-FIMU;436
2016-05-09;Lundi;19:30:00;Présent;Résident ;All-FIMU;6467
2016-05-09;Lundi;19:30:00;Présent;Touriste Français;All-FIMU;1582
2016-05-09;Lundi;19:30:00;Présent;Touriste Etranger;All-FIMU;380
2016-05-09;Lundi;20:00:00;Présent;Résident ;All-FIMU;6040
2016-05-09;Lundi;20:00:00;Présent;Touriste Français;All-FIMU;1525
2016-05-09;Lundi;20:00:00;Présent;Touriste Etranger;All-FIMU;374
2016-05-09;Lundi;20:30:00;Présent;Résident ;All-FIMU;5862
2016-05-09;Lundi;20:30:00;Présent;Touriste Français;All-FIMU;1601
2016-05-09;Lundi;20:30:00;Présent;Touriste Etranger;All-FIMU;356
2016-05-09;Lundi;21:00:00;Présent;Résident ;All-FIMU;5778
2016-05-09;Lundi;21:00:00;Présent;Touriste Français;All-FIMU;1605
2016-05-09;Lundi;21:00:00;Présent;Touriste Etranger;All-FIMU;346
2016-05-09;Lundi;21:30:00;Présent;Résident ;All-FIMU;5484
2016-05-09;Lundi;21:30:00;Présent;Touriste Français;All-FIMU;1488
2016-05-09;Lundi;21:30:00;Présent;Touriste Etranger;All-FIMU;332
2016-05-09;Lundi;22:00:00;Présent;Résident ;All-FIMU;5365
2016-05-09;Lundi;22:00:00;Présent;Touriste Français;All-FIMU;1228
2016-05-09;Lundi;22:00:00;Présent;Touriste Etranger;All-FIMU;323
2016-05-09;Lundi;22:30:00;Présent;Résident ;All-FIMU;5252
2016-05-09;Lundi;22:30:00;Présent;Touriste Français;All-FIMU;1209
2016-05-09;Lundi;22:30:00;Présent;Touriste Etranger;All-FIMU;300
2016-05-09;Lundi;23:00:00;Présent;Résident ;All-FIMU;5129
2016-05-09;Lundi;23:00:00;Présent;Touriste Français;All-FIMU;1177
2016-05-09;Lundi;23:00:00;Présent;Touriste Etranger;All-FIMU;286
2016-05-09;Lundi;23:30:00;Présent;Résident ;All-FIMU;4967
2016-05-09;Lundi;23:30:00;Présent;Touriste Français;All-FIMU;1140
2016-05-09;Lundi;23:30:00;Présent;Touriste Etranger;All-FIMU;272
2016-05-10;Mardi;12:00:00;Présent;Résident ;All-FIMU;8699
2016-05-10;Mardi;12:00:00;Présent;Touriste Français;All-FIMU;3001
2016-05-10;Mardi;12:00:00;Présent;Touriste Etranger;All-FIMU;470
2016-05-10;Mardi;12:30:00;Présent;Résident ;All-FIMU;8737
2016-05-10;Mardi;12:30:00;Présent;Touriste Français;All-FIMU;3009
2016-05-10;Mardi;12:30:00;Présent;Touriste Etranger;All-FIMU;363
2016-05-10;Mardi;13:00:00;Présent;Résident ;All-FIMU;8360
2016-05-10;Mardi;13:00:00;Présent;Touriste Français;All-FIMU;3190
2016-05-10;Mardi;13:00:00;Présent;Touriste Etranger;All-FIMU;305
2016-05-10;Mardi;13:30:00;Présent;Résident ;All-FIMU;8108
2016-05-10;Mardi;13:30:00;Présent;Touriste Français;All-FIMU;2927
2016-05-10;Mardi;13:30:00;Présent;Touriste Etranger;All-FIMU;290
2016-05-10;Mardi;14:00:00;Présent;Résident ;All-FIMU;8202
2016-05-10;Mardi;14:00:00;Présent;Touriste Français;All-FIMU;2829
2016-05-10;Mardi;14:00:00;Présent;Touriste Etranger;All-FIMU;330
2016-05-10;Mardi;14:30:00;Présent;Résident ;All-FIMU;8323
2016-05-10;Mardi;14:30:00;Présent;Touriste Français;All-FIMU;2722
2016-05-10;Mardi;14:30:00;Présent;Touriste Etranger;All-FIMU;354
2016-05-10;Mardi;15:00:00;Présent;Résident ;All-FIMU;8290
2016-05-10;Mardi;15:00:00;Présent;Touriste Français;All-FIMU;2573
2016-05-10;Mardi;15:00:00;Présent;Touriste Etranger;All-FIMU;356
2016-05-10;Mardi;15:30:00;Présent;Résident ;All-FIMU;8353
2016-05-10;Mardi;15:30:00;Présent;Touriste Français;All-FIMU;2486
2016-05-10;Mardi;15:30:00;Présent;Touriste Etranger;All-FIMU;355
2016-05-10;Mardi;16:00:00;Présent;Résident ;All-FIMU;8630
2016-05-10;Mardi;16:00:00;Présent;Touriste Français;All-FIMU;2401
2016-05-10;Mardi;16:00:00;Présent;Touriste Etranger;All-FIMU;409
2016-05-10;Mardi;16:30:00;Présent;Résident ;All-FIMU;8820
2016-05-10;Mardi;16:30:00;Présent;Touriste Français;All-FIMU;2486
2016-05-10;Mardi;16:30:00;Présent;Touriste Etranger;All-FIMU;402
2016-05-10;Mardi;17:00:00;Présent;Résident ;All-FIMU;9091
2016-05-10;Mardi;17:00:00;Présent;Touriste Français;All-FIMU;2504
2016-05-10;Mardi;17:00:00;Présent;Touriste Etranger;All-FIMU;374
2016-05-10;Mardi;17:30:00;Présent;Résident ;All-FIMU;9198
2016-05-10;Mardi;17:30:00;Présent;Touriste Français;All-FIMU;2538
2016-05-10;Mardi;17:30:00;Présent;Touriste Etranger;All-FIMU;272
2016-05-10;Mardi;18:00:00;Présent;Résident ;All-FIMU;8707
2016-05-10;Mardi;18:00:00;Présent;Touriste Français;All-FIMU;2412
2016-05-10;Mardi;18:00:00;Présent;Touriste Etranger;All-FIMU;419
2016-05-10;Mardi;18:30:00;Présent;Résident ;All-FIMU;8058
2016-05-10;Mardi;18:30:00;Présent;Touriste Français;All-FIMU;2290
2016-05-10;Mardi;18:30:00;Présent;Touriste Etranger;All-FIMU;468
2016-05-10;Mardi;19:00:00;Présent;Résident ;All-FIMU;7188
2016-05-10;Mardi;19:00:00;Présent;Touriste Français;All-FIMU;2106
2016-05-10;Mardi;19:00:00;Présent;Touriste Etranger;All-FIMU;471
2016-05-10;Mardi;19:30:00;Présent;Résident ;All-FIMU;7090
2016-05-10;Mardi;19:30:00;Présent;Touriste Français;All-FIMU;1972
2016-05-10;Mardi;19:30:00;Présent;Touriste Etranger;All-FIMU;396
2016-05-10;Mardi;20:00:00;Présent;Résident ;All-FIMU;6837
2016-05-10;Mardi;20:00:00;Présent;Touriste Français;All-FIMU;1805
2016-05-10;Mardi;20:00:00;Présent;Touriste Etranger;All-FIMU;383
2016-05-10;Mardi;20:30:00;Présent;Résident ;All-FIMU;6851
2016-05-10;Mardi;20:30:00;Présent;Touriste Français;All-FIMU;1636
2016-05-10;Mardi;20:30:00;Présent;Touriste Etranger;All-FIMU;408
2016-05-10;Mardi;21:00:00;Présent;Résident ;All-FIMU;6252
2016-05-10;Mardi;21:00:00;Présent;Touriste Français;All-FIMU;1518
2016-05-10;Mardi;21:00:00;Présent;Touriste Etranger;All-FIMU;422
2016-05-10;Mardi;21:30:00;Présent;Résident ;All-FIMU;5988
2016-05-10;Mardi;21:30:00;Présent;Touriste Français;All-FIMU;1433
2016-05-10;Mardi;21:30:00;Présent;Touriste Etranger;All-FIMU;421
2016-05-10;Mardi;22:00:00;Présent;Résident ;All-FIMU;5544
2016-05-10;Mardi;22:00:00;Présent;Touriste Français;All-FIMU;1281
2016-05-10;Mardi;22:00:00;Présent;Touriste Etranger;All-FIMU;405
2016-05-10;Mardi;22:30:00;Présent;Résident ;All-FIMU;5411
2016-05-10;Mardi;22:30:00;Présent;Touriste Français;All-FIMU;1179
2016-05-10;Mardi;22:30:00;Présent;Touriste Etranger;All-FIMU;396
2016-05-10;Mardi;23:00:00;Présent;Résident ;All-FIMU;5331
2016-05-10;Mardi;23:00:00;Présent;Touriste Français;All-FIMU;1116
2016-05-10;Mardi;23:00:00;Présent;Touriste Etranger;All-FIMU;375
2016-05-10;Mardi;23:30:00;Présent;Résident ;All-FIMU;5233
2016-05-10;Mardi;23:30:00;Présent;Touriste Français;All-FIMU;1067
2016-05-10;Mardi;23:30:00;Présent;Touriste Etranger;All-FIMU;361
2016-05-11;Mercredi;12:00:00;Présent;Résident ;All-FIMU;9041
2016-05-11;Mercredi;12:00:00;Présent;Touriste Français;All-FIMU;2912
2016-05-11;Mercredi;12:00:00;Présent;Touriste Etranger;All-FIMU;196
2016-05-11;Mercredi;12:30:00;Présent;Résident ;All-FIMU;8955
2016-05-11;Mercredi;12:30:00;Présent;Touriste Français;All-FIMU;2787
2016-05-11;Mercredi;12:30:00;Présent;Touriste Etranger;All-FIMU;208
2016-05-11;Mercredi;13:00:00;Présent;Résident ;All-FIMU;8365
2016-05-11;Mercredi;13:00:00;Présent;Touriste Français;All-FIMU;2677
2016-05-11;Mercredi;13:00:00;Présent;Touriste Etranger;All-FIMU;225
2016-05-11;Mercredi;13:30:00;Présent;Résident ;All-FIMU;7379
2016-05-11;Mercredi;13:30:00;Présent;Touriste Français;All-FIMU;2432
2016-05-11;Mercredi;13:30:00;Présent;Touriste Etranger;All-FIMU;283
2016-05-11;Mercredi;14:00:00;Présent;Résident ;All-FIMU;7443
2016-05-11;Mercredi;14:00:00;Présent;Touriste Français;All-FIMU;2419
2016-05-11;Mercredi;14:00:00;Présent;Touriste Etranger;All-FIMU;307
2016-05-11;Mercredi;14:30:00;Présent;Résident ;All-FIMU;7591
2016-05-11;Mercredi;14:30:00;Présent;Touriste Français;All-FIMU;2479
2016-05-11;Mercredi;14:30:00;Présent;Touriste Etranger;All-FIMU;271
2016-05-11;Mercredi;15:00:00;Présent;Résident ;All-FIMU;8561
2016-05-11;Mercredi;15:00:00;Présent;Touriste Français;All-FIMU;2432
2016-05-11;Mercredi;15:00:00;Présent;Touriste Etranger;All-FIMU;203
2016-05-11;Mercredi;15:30:00;Présent;Résident ;All-FIMU;8765
2016-05-11;Mercredi;15:30:00;Présent;Touriste Français;All-FIMU;2444
2016-05-11;Mercredi;15:30:00;Présent;Touriste Etranger;All-FIMU;223
2016-05-11;Mercredi;16:00:00;Présent;Résident ;All-FIMU;9369
2016-05-11;Mercredi;16:00:00;Présent;Touriste Français;All-FIMU;2381
2016-05-11;Mercredi;16:00:00;Présent;Touriste Etranger;All-FIMU;283
2016-05-11;Mercredi;16:30:00;Présent;Résident ;All-FIMU;9374
2016-05-11;Mercredi;16:30:00;Présent;Touriste Français;All-FIMU;2463
2016-05-11;Mercredi;16:30:00;Présent;Touriste Etranger;All-FIMU;340
2016-05-11;Mercredi;17:00:00;Présent;Résident ;All-FIMU;9455
2016-05-11;Mercredi;17:00:00;Présent;Touriste Français;All-FIMU;2615
2016-05-11;Mercredi;17:00:00;Présent;Touriste Etranger;All-FIMU;306
2016-05-11;Mercredi;17:30:00;Présent;Résident ;All-FIMU;9185
2016-05-11;Mercredi;17:30:00;Présent;Touriste Français;All-FIMU;2769
2016-05-11;Mercredi;17:30:00;Présent;Touriste Etranger;All-FIMU;341
2016-05-11;Mercredi;18:00:00;Présent;Résident ;All-FIMU;8897
2016-05-11;Mercredi;18:00:00;Présent;Touriste Français;All-FIMU;2722
2016-05-11;Mercredi;18:00:00;Présent;Touriste Etranger;All-FIMU;390
2016-05-11;Mercredi;18:30:00;Présent;Résident ;All-FIMU;8418
2016-05-11;Mercredi;18:30:00;Présent;Touriste Français;All-FIMU;2490
2016-05-11;Mercredi;18:30:00;Présent;Touriste Etranger;All-FIMU;483
2016-05-11;Mercredi;19:00:00;Présent;Résident ;All-FIMU;7795
2016-05-11;Mercredi;19:00:00;Présent;Touriste Français;All-FIMU;2257
2016-05-11;Mercredi;19:00:00;Présent;Touriste Etranger;All-FIMU;484
2016-05-11;Mercredi;19:30:00;Présent;Résident ;All-FIMU;7005
2016-05-11;Mercredi;19:30:00;Présent;Touriste Français;All-FIMU;2151
2016-05-11;Mercredi;19:30:00;Présent;Touriste Etranger;All-FIMU;458
2016-05-11;Mercredi;20:00:00;Présent;Résident ;All-FIMU;6549
2016-05-11;Mercredi;20:00:00;Présent;Touriste Français;All-FIMU;2146
2016-05-11;Mercredi;20:00:00;Présent;Touriste Etranger;All-FIMU;426
2016-05-11;Mercredi;20:30:00;Présent;Résident ;All-FIMU;6168
2016-05-11;Mercredi;20:30:00;Présent;Touriste Français;All-FIMU;2054
2016-05-11;Mercredi;20:30:00;Présent;Touriste Etranger;All-FIMU;399
2016-05-11;Mercredi;21:00:00;Présent;Résident ;All-FIMU;5932
2016-05-11;Mercredi;21:00:00;Présent;Touriste Français;All-FIMU;1875
2016-05-11;Mercredi;21:00:00;Présent;Touriste Etranger;All-FIMU;393
2016-05-11;Mercredi;21:30:00;Présent;Résident ;All-FIMU;5807
2016-05-11;Mercredi;21:30:00;Présent;Touriste Français;All-FIMU;1675
2016-05-11;Mercredi;21:30:00;Présent;Touriste Etranger;All-FIMU;388
2016-05-11;Mercredi;22:00:00;Présent;Résident ;All-FIMU;5715
2016-05-11;Mercredi;22:00:00;Présent;Touriste Français;All-FIMU;1430
2016-05-11;Mercredi;22:00:00;Présent;Touriste Etranger;All-FIMU;368
2016-05-11;Mercredi;22:30:00;Présent;Résident ;All-FIMU;5702
2016-05-11;Mercredi;22:30:00;Présent;Touriste Français;All-FIMU;1336
2016-05-11;Mercredi;22:30:00;Présent;Touriste Etranger;All-FIMU;355
2016-05-11;Mercredi;23:00:00;Présent;Résident ;All-FIMU;5618
2016-05-11;Mercredi;23:00:00;Présent;Touriste Français;All-FIMU;1295
2016-05-11;Mercredi;23:00:00;Présent;Touriste Etranger;All-FIMU;366
2016-05-11;Mercredi;23:30:00;Présent;Résident ;All-FIMU;5423
2016-05-11;Mercredi;23:30:00;Présent;Touriste Français;All-FIMU;1250
2016-05-11;Mercredi;23:30:00;Présent;Touriste Etranger;All-FIMU;378
2016-05-12;Jeudi;12:00:00;Présent;Résident ;All-FIMU;8952
2016-05-12;Jeudi;12:00:00;Présent;Touriste Français;All-FIMU;3065
2016-05-12;Jeudi;12:00:00;Présent;Touriste Etranger;All-FIMU;98
2016-05-12;Jeudi;12:30:00;Présent;Résident ;All-FIMU;9025
2016-05-12;Jeudi;12:30:00;Présent;Touriste Français;All-FIMU;3184
2016-05-12;Jeudi;12:30:00;Présent;Touriste Etranger;All-FIMU;150
2016-05-12;Jeudi;13:00:00;Présent;Résident ;All-FIMU;8945
2016-05-12;Jeudi;13:00:00;Présent;Touriste Français;All-FIMU;3170
2016-05-12;Jeudi;13:00:00;Présent;Touriste Etranger;All-FIMU;207
2016-05-12;Jeudi;13:30:00;Présent;Résident ;All-FIMU;8523
2016-05-12;Jeudi;13:30:00;Présent;Touriste Français;All-FIMU;2947
2016-05-12;Jeudi;13:30:00;Présent;Touriste Etranger;All-FIMU;224
