Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-04-23;Samedi;35-44 ans;Visiteur;6J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;7J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;8J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;8J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;9J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;9J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;10J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;10J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;11J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;11J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;12J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;12J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;13J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;13J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;35-44 ans;Visiteur;14J;Résident ;All-FIMU;3045
2016-04-23;Samedi;35-44 ans;Visiteur;14J;Touriste Français;All-FIMU;987
2016-04-23;Samedi;45-54 ans;Visiteur;1J;Résident ;All-FIMU;1905
2016-04-23;Samedi;45-54 ans;Visiteur;1J;Touriste Français;All-FIMU;634
2016-04-23;Samedi;45-54 ans;Visiteur;2J;Résident ;All-FIMU;3389
2016-04-23;Samedi;45-54 ans;Visiteur;2J;Touriste Français;All-FIMU;1187
2016-04-23;Samedi;45-54 ans;Visiteur;3J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;3J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;4J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;4J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;5J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;5J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;6J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;6J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;7J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;7J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;8J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;8J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;9J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;9J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;10J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;10J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;11J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;11J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;12J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;12J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;13J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;13J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;45-54 ans;Visiteur;14J;Résident ;All-FIMU;4155
2016-04-23;Samedi;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;1630
2016-04-23;Samedi;55-64 ans;Visiteur;1J;Résident ;All-FIMU;1778
2016-04-23;Samedi;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;585
2016-04-23;Samedi;55-64 ans;Visiteur;2J;Résident ;All-FIMU;3143
2016-04-23;Samedi;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;999
2016-04-23;Samedi;55-64 ans;Visiteur;3J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;4J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;5J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;6J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;7J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;8J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;9J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;10J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;11J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;12J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;13J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;55-64 ans;Visiteur;14J;Résident ;All-FIMU;3900
2016-04-23;Samedi;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;1381
2016-04-23;Samedi;65 ans et +;Visiteur;1J;Résident ;All-FIMU;2475
2016-04-23;Samedi;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;388
2016-04-23;Samedi;65 ans et +;Visiteur;2J;Résident ;All-FIMU;3772
2016-04-23;Samedi;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;666
2016-04-23;Samedi;65 ans et +;Visiteur;3J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;4J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;5J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;6J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;7J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;8J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;9J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;10J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;10J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;11J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;11J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;12J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;12J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;13J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;13J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;65 ans et +;Visiteur;14J;Résident ;All-FIMU;4647
2016-04-23;Samedi;65 ans et +;Visiteur;14J;Touriste Français;All-FIMU;905
2016-04-23;Samedi;NR;Visiteur;1J;Résident ;All-FIMU;1169
2016-04-23;Samedi;NR;Visiteur;1J;Touriste Français;All-FIMU;239
2016-04-23;Samedi;NR;Visiteur;2J;Résident ;All-FIMU;1994
2016-04-23;Samedi;NR;Visiteur;2J;Touriste Français;All-FIMU;610
2016-04-23;Samedi;NR;Visiteur;3J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;3J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;4J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;4J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;5J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;5J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;6J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;6J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;7J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;7J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;8J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;8J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;9J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;9J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;10J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;10J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;11J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;11J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;12J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;12J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;13J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;13J;Touriste Français;All-FIMU;794
2016-04-23;Samedi;NR;Visiteur;14J;Résident ;All-FIMU;2446
2016-04-23;Samedi;NR;Visiteur;14J;Touriste Français;All-FIMU;794
2016-04-24;Dimanche;CUMUL;Visiteur;1J;Résident ;All-FIMU;8051
2016-04-24;Dimanche;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;2013
2016-04-24;Dimanche;CUMUL;Visiteur;2J;Résident ;All-FIMU;12519
2016-04-24;Dimanche;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;4003
2016-04-24;Dimanche;CUMUL;Visiteur;3J;Résident ;All-FIMU;18420
2016-04-24;Dimanche;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;6181
2016-04-24;Dimanche;CUMUL;Visiteur;4J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;5J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;6J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;7J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;8J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;9J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;10J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;11J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;12J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;13J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;CUMUL;Visiteur;14J;Résident ;All-FIMU;21981
2016-04-24;Dimanche;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;7934
2016-04-24;Dimanche;18-24 ans;Visiteur;1J;Résident ;All-FIMU;127
2016-04-24;Dimanche;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;87
2016-04-24;Dimanche;18-24 ans;Visiteur;2J;Résident ;All-FIMU;236
2016-04-24;Dimanche;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;141
2016-04-24;Dimanche;18-24 ans;Visiteur;3J;Résident ;All-FIMU;344
2016-04-24;Dimanche;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;195
2016-04-24;Dimanche;18-24 ans;Visiteur;4J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;5J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;6J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;7J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;8J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;9J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;10J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;11J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;12J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;13J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;18-24 ans;Visiteur;14J;Résident ;All-FIMU;413
2016-04-24;Dimanche;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;284
2016-04-24;Dimanche;25-34 ans;Visiteur;1J;Résident ;All-FIMU;737
2016-04-24;Dimanche;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;298
2016-04-24;Dimanche;25-34 ans;Visiteur;2J;Résident ;All-FIMU;1131
2016-04-24;Dimanche;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;650
2016-04-24;Dimanche;25-34 ans;Visiteur;3J;Résident ;All-FIMU;1613
2016-04-24;Dimanche;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;870
2016-04-24;Dimanche;25-34 ans;Visiteur;4J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;5J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;6J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;7J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;8J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;9J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;10J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;11J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;12J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;13J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;25-34 ans;Visiteur;14J;Résident ;All-FIMU;2006
2016-04-24;Dimanche;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;1074
2016-04-24;Dimanche;35-44 ans;Visiteur;1J;Résident ;All-FIMU;1298
2016-04-24;Dimanche;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;378
2016-04-24;Dimanche;35-44 ans;Visiteur;2J;Résident ;All-FIMU;1927
2016-04-24;Dimanche;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;621
2016-04-24;Dimanche;35-44 ans;Visiteur;3J;Résident ;All-FIMU;2763
2016-04-24;Dimanche;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;968
2016-04-24;Dimanche;35-44 ans;Visiteur;4J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;4J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;5J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;5J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;6J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;7J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;8J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;8J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;9J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;9J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;10J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;10J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;11J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;11J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;12J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;12J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;13J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;13J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;35-44 ans;Visiteur;14J;Résident ;All-FIMU;3265
2016-04-24;Dimanche;35-44 ans;Visiteur;14J;Touriste Français;All-FIMU;1192
2016-04-24;Dimanche;45-54 ans;Visiteur;1J;Résident ;All-FIMU;1396
2016-04-24;Dimanche;45-54 ans;Visiteur;1J;Touriste Français;All-FIMU;502
2016-04-24;Dimanche;45-54 ans;Visiteur;2J;Résident ;All-FIMU;2429
2016-04-24;Dimanche;45-54 ans;Visiteur;2J;Touriste Français;All-FIMU;932
2016-04-24;Dimanche;45-54 ans;Visiteur;3J;Résident ;All-FIMU;3796
2016-04-24;Dimanche;45-54 ans;Visiteur;3J;Touriste Français;All-FIMU;1462
2016-04-24;Dimanche;45-54 ans;Visiteur;4J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;4J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;5J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;5J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;6J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;6J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;7J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;7J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;8J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;8J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;9J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;9J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;10J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;10J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;11J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;11J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;12J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;12J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;13J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;13J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;45-54 ans;Visiteur;14J;Résident ;All-FIMU;4485
2016-04-24;Dimanche;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;1892
2016-04-24;Dimanche;55-64 ans;Visiteur;1J;Résident ;All-FIMU;1337
2016-04-24;Dimanche;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;378
2016-04-24;Dimanche;55-64 ans;Visiteur;2J;Résident ;All-FIMU;2262
2016-04-24;Dimanche;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;798
2016-04-24;Dimanche;55-64 ans;Visiteur;3J;Résident ;All-FIMU;3452
2016-04-24;Dimanche;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;1197
2016-04-24;Dimanche;55-64 ans;Visiteur;4J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;5J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;6J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;7J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;8J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;9J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;10J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;11J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;12J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;13J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;55-64 ans;Visiteur;14J;Résident ;All-FIMU;4180
2016-04-24;Dimanche;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;1580
2016-04-24;Dimanche;65 ans et +;Visiteur;1J;Résident ;All-FIMU;2212
2016-04-24;Dimanche;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;247
2016-04-24;Dimanche;65 ans et +;Visiteur;2J;Résident ;All-FIMU;3157
2016-04-24;Dimanche;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;536
2016-04-24;Dimanche;65 ans et +;Visiteur;3J;Résident ;All-FIMU;4308
2016-04-24;Dimanche;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;800
2016-04-24;Dimanche;65 ans et +;Visiteur;4J;Résident ;All-FIMU;5085
2016-04-24;Dimanche;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;1039
2016-04-24;Dimanche;65 ans et +;Visiteur;5J;Résident ;All-FIMU;5085
2016-04-24;Dimanche;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;1039
2016-04-24;Dimanche;65 ans et +;Visiteur;6J;Résident ;All-FIMU;5085
2016-04-24;Dimanche;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;1039
2016-04-24;Dimanche;65 ans et +;Visiteur;7J;Résident ;All-FIMU;5085
2016-04-24;Dimanche;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;1039
2016-04-24;Dimanche;65 ans et +;Visiteur;8J;Résident ;All-FIMU;5085
2016-04-24;Dimanche;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;1039
2016-04-24;Dimanche;65 ans et +;Visiteur;9J;Résident ;All-FIMU;5085
2016-04-24;Dimanche;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;1039
2016-04-24;Dimanche;65 ans et +;Visiteur;10J;Résident ;All-FIMU;5085
